27.01.2017,Ethikrat für Deep-Mind-KI bleibt geheim,https://www.golem.de/news/alphabet-ethikrat-fuer-deep-mind-ki-bleibt-geheim-1701-125862.html
17.01.2017,Dieser Mann will die ultimative KI entwickeln,https://www.golem.de/news/demis-hassabis-dieser-mann-will-die-ultimative-ki-entwickeln-1701-125612.html
15.01.2017,Microsoft kauft Experten für Deep Learning,https://www.golem.de/news/maluuba-microsoft-kauft-experten-fuer-deep-learning-1701-125588.html
14.01.2017,Android-Erfinder Rubin will neues Smartphone entwickeln,https://www.golem.de/news/essential-android-erfinder-rubin-will-neues-smartphone-entwickeln-1701-125583.html
12.01.2017,HTCs intelligente Smartphones hören immer zu,https://www.golem.de/news/u-ultra-und-u-play-im-hands-on-htcs-intelligente-smartphones-hoeren-immer-zu-1701-125451.html
11.01.2017,US-Militär lässt hundert Drohnen schwärmen,https://www.golem.de/news/schwarm-us-militaer-laesst-hundert-drohnen-schwaermen-1701-125527.html
05.01.2017,Alpha Go zerlegt Go-Community,https://www.golem.de/news/deep-mind-alpha-go-zerlegt-go-community-1701-125415.html
03.01.2017,Watson ersetzt Mitarbeiter bei japanischer Versicherung,https://www.golem.de/news/kuenstliche-intelligenz-watson-ersetzt-mitarbeiter-bei-japanischer-versicherung-1701-125354.html
09.12.2016,Go Weltmeisterschaft mit Menschen und KI,https://www.golem.de/news/kuenstliche-intelligenz-go-weltmeisterschaft-mit-menschen-und-ki-1612-124982.html
07.12.2016,Apple will KI-Forschungsergebnisse veröffentlichen,https://www.golem.de/news/traditionsbruch-apple-will-ki-forschungsergebnisse-veroeffentlichen-1612-124918.html
05.12.2016,Microsofts KI hilft Blinden in Office,https://www.golem.de/news/barrierefreiheit-microsofts-ki-hilft-blinden-in-office-1612-124883.html
01.12.2016,Amazon integriert Alexa-KI in sein Cloud-Angebot,https://www.golem.de/news/lex-polly-und-rekognition-amazon-integriert-alexa-ki-in-sein-cloud-angebot-1612-124819.html
23.11.2016,Googles KI schlägt menschlichen Lippenleser,https://www.golem.de/news/forschung-googles-ki-schlaegt-menschlichen-lippenleser-1611-124658.html
23.11.2016,Neuronales Netzwerk übersetzt in ungelernte Sprachen,https://www.golem.de/news/google-neuronales-netzwerk-uebersetzt-in-ungelernte-sprachen-1611-124657.html
14.11.2016,Neues Play Music nutzt Maschinenlernen für Vorschläge,https://www.golem.de/news/google-neues-play-music-nutzt-maschinenlernen-fuer-vorschlaege-1611-124442.html
26.10.2016,Ultimative Gegner-KI für Civilization gesucht,https://www.golem.de/news/kuenstliche-intelligenz-ultimative-gegner-ki-fuer-civilization-gesucht-1610-124058.html
19.10.2016,Microsofts Spracherkennung erreicht menschliches Niveau,https://www.golem.de/news/cntk-microsofts-spracherkennung-erreicht-menschliches-niveau-1610-123914.html
07.10.2016,Doom geht in Deckung,https://www.golem.de/news/kuenstliche-intelligenz-doom-geht-in-deckung-1610-123677.html
